id,width,height,set,file_name,resolved_file_path,file_exists
0054d8bdd83c2537,1024,768,train,train/0054d8bdd83c2537.jpg,train_val_images/train_images/0054d8bdd83c2537.jpg,True
118d49caf400e662,1024,768,train,train/118d49caf400e662.jpg,train_val_images/train_images/118d49caf400e662.jpg,True
31db37d7f7e4e6c7,1024,768,train,train/31db37d7f7e4e6c7.jpg,train_val_images/train_images/31db37d7f7e4e6c7.jpg,True
b6071198caf02442,1024,678,train,train/b6071198caf02442.jpg,train_val_images/train_images/b6071198caf02442.jpg,True
f88d868418b31e87,1024,767,train,train/f88d868418b31e87.jpg,train_val_images/train_images/f88d868418b31e87.jpg,True
1ba011d32fa78131,1024,768,train,train/1ba011d32fa78131.jpg,train_val_images/train_images/1ba011d32fa78131.jpg,True
9c4ea5886ddf131d,1024,683,train,train/9c4ea5886ddf131d.jpg,train_val_images/train_images/9c4ea5886ddf131d.jpg,True
007a4e97abc192b9,575,1024,train,train/007a4e97abc192b9.jpg,train_val_images/train_images/007a4e97abc192b9.jpg,True
03a91afb212d9a3b,1024,683,train,train/03a91afb212d9a3b.jpg,train_val_images/train_images/03a91afb212d9a3b.jpg,True
b6430b5d71ac594b,1024,765,train,train/b6430b5d71ac594b.jpg,train_val_images/train_images/b6430b5d71ac594b.jpg,True
025d205e2daeb2d8,1024,683,train,train/025d205e2daeb2d8.jpg,train_val_images/train_images/025d205e2daeb2d8.jpg,True
17b881993b128853,1024,576,train,train/17b881993b128853.jpg,train_val_images/train_images/17b881993b128853.jpg,True
c981620d3effbfff,1024,839,train,train/c981620d3effbfff.jpg,train_val_images/train_images/c981620d3effbfff.jpg,True
e9e74a8350eee650,1024,768,train,train/e9e74a8350eee650.jpg,train_val_images/train_images/e9e74a8350eee650.jpg,True
3f3370cdcba75bbb,1024,796,train,train/3f3370cdcba75bbb.jpg,train_val_images/train_images/3f3370cdcba75bbb.jpg,True
0716bb43509ee885,1024,651,train,train/0716bb43509ee885.jpg,train_val_images/train_images/0716bb43509ee885.jpg,True
2a9e195e53ae0127,1024,720,train,train/2a9e195e53ae0127.jpg,train_val_images/train_images/2a9e195e53ae0127.jpg,True
6b8add95fa9acc23,1024,683,train,train/6b8add95fa9acc23.jpg,train_val_images/train_images/6b8add95fa9acc23.jpg,True
50cde41a46c6e771,681,1024,train,train/50cde41a46c6e771.jpg,train_val_images/train_images/50cde41a46c6e771.jpg,True
af64880695b72bd5,1024,683,train,train/af64880695b72bd5.jpg,train_val_images/train_images/af64880695b72bd5.jpg,True
e9daf914d4ba3c80,1024,1024,train,train/e9daf914d4ba3c80.jpg,train_val_images/train_images/e9daf914d4ba3c80.jpg,True
2ba780a518c0f915,1024,678,train,train/2ba780a518c0f915.jpg,train_val_images/train_images/2ba780a518c0f915.jpg,True
ef8b953494875da3,1024,785,train,train/ef8b953494875da3.jpg,train_val_images/train_images/ef8b953494875da3.jpg,True
23f7f64619b325d9,768,1024,train,train/23f7f64619b325d9.jpg,train_val_images/train_images/23f7f64619b325d9.jpg,True
b502d81c5a3203f5,1024,683,train,train/b502d81c5a3203f5.jpg,train_val_images/train_images/b502d81c5a3203f5.jpg,True
0db061358de649ff,1024,1024,train,train/0db061358de649ff.jpg,train_val_images/train_images/0db061358de649ff.jpg,True
72cc0c7acc552b26,741,1024,train,train/72cc0c7acc552b26.jpg,train_val_images/train_images/72cc0c7acc552b26.jpg,True
ab03636b672832da,1024,581,train,train/ab03636b672832da.jpg,train_val_images/train_images/ab03636b672832da.jpg,True
760e3009dc3e4d5e,768,1024,train,train/760e3009dc3e4d5e.jpg,train_val_images/train_images/760e3009dc3e4d5e.jpg,True
de47e668fa1032e8,1024,683,train,train/de47e668fa1032e8.jpg,train_val_images/train_images/de47e668fa1032e8.jpg,True
70293ec21ca3d2de,771,1024,train,train/70293ec21ca3d2de.jpg,train_val_images/train_images/70293ec21ca3d2de.jpg,True
0046c3d8bf9d64fd,1024,683,train,train/0046c3d8bf9d64fd.jpg,train_val_images/train_images/0046c3d8bf9d64fd.jpg,True
ffbf8a8f52cf8d40,682,1024,train,train/ffbf8a8f52cf8d40.jpg,train_val_images/train_images/ffbf8a8f52cf8d40.jpg,True
040f95aa4701b2ef,768,768,train,train/040f95aa4701b2ef.jpg,train_val_images/train_images/040f95aa4701b2ef.jpg,True
c819f723f656f7f9,1024,768,train,train/c819f723f656f7f9.jpg,train_val_images/train_images/c819f723f656f7f9.jpg,True
7deb205da5cf74f6,1024,768,train,train/7deb205da5cf74f6.jpg,train_val_images/train_images/7deb205da5cf74f6.jpg,True
906907a9cbc1b71a,1024,768,train,train/906907a9cbc1b71a.jpg,train_val_images/train_images/906907a9cbc1b71a.jpg,True
bee12950e4213f2e,785,1024,train,train/bee12950e4213f2e.jpg,train_val_images/train_images/bee12950e4213f2e.jpg,True
0665cd6767d4c327,1024,768,train,train/0665cd6767d4c327.jpg,train_val_images/train_images/0665cd6767d4c327.jpg,True
d303000244ba00ef,1019,1024,train,train/d303000244ba00ef.jpg,train_val_images/train_images/d303000244ba00ef.jpg,True
3589c306443422bb,682,1024,train,train/3589c306443422bb.jpg,train_val_images/train_images/3589c306443422bb.jpg,True
d7e15efeee988b35,680,1024,train,train/d7e15efeee988b35.jpg,train_val_images/train_images/d7e15efeee988b35.jpg,True
53b23a5b81600a08,576,1024,train,train/53b23a5b81600a08.jpg,train_val_images/train_images/53b23a5b81600a08.jpg,True
6feb57cc4b942540,1024,683,train,train/6feb57cc4b942540.jpg,train_val_images/train_images/6feb57cc4b942540.jpg,True
068d34bd37ed316b,768,1024,train,train/068d34bd37ed316b.jpg,train_val_images/train_images/068d34bd37ed316b.jpg,True
34fc4162de1d4c34,1024,683,train,train/34fc4162de1d4c34.jpg,train_val_images/train_images/34fc4162de1d4c34.jpg,True
78c33114c7aded26,1024,768,train,train/78c33114c7aded26.jpg,train_val_images/train_images/78c33114c7aded26.jpg,True
2a9c0d220d88adfc,1024,768,train,train/2a9c0d220d88adfc.jpg,train_val_images/train_images/2a9c0d220d88adfc.jpg,True
47a58bec2fbe4106,1024,683,train,train/47a58bec2fbe4106.jpg,train_val_images/train_images/47a58bec2fbe4106.jpg,True
28a1f2139ae612da,1024,566,train,train/28a1f2139ae612da.jpg,train_val_images/train_images/28a1f2139ae612da.jpg,True
2f3bb6c0f70529ba,1024,575,train,train/2f3bb6c0f70529ba.jpg,train_val_images/train_images/2f3bb6c0f70529ba.jpg,True
1f3a7dbb5d72b955,1024,683,train,train/1f3a7dbb5d72b955.jpg,train_val_images/train_images/1f3a7dbb5d72b955.jpg,True
686f7b098477c82b,1024,768,train,train/686f7b098477c82b.jpg,train_val_images/train_images/686f7b098477c82b.jpg,True
741b8cf0db8421a2,768,1024,train,train/741b8cf0db8421a2.jpg,train_val_images/train_images/741b8cf0db8421a2.jpg,True
1cc648ae7eab3c72,768,1024,train,train/1cc648ae7eab3c72.jpg,train_val_images/train_images/1cc648ae7eab3c72.jpg,True
53983d0ebc7c359e,1024,768,train,train/53983d0ebc7c359e.jpg,train_val_images/train_images/53983d0ebc7c359e.jpg,True
e2af6a807976fe97,1024,789,train,train/e2af6a807976fe97.jpg,train_val_images/train_images/e2af6a807976fe97.jpg,True
809f4ea2d348b323,768,1024,train,train/809f4ea2d348b323.jpg,train_val_images/train_images/809f4ea2d348b323.jpg,True
2f4db7d7756d36a1,1024,606,train,train/2f4db7d7756d36a1.jpg,train_val_images/train_images/2f4db7d7756d36a1.jpg,True
5c3eb135a4161cfd,1024,684,train,train/5c3eb135a4161cfd.jpg,train_val_images/train_images/5c3eb135a4161cfd.jpg,True
d59c1515b29c5467,1024,683,train,train/d59c1515b29c5467.jpg,train_val_images/train_images/d59c1515b29c5467.jpg,True
26f42537549528d9,768,1024,train,train/26f42537549528d9.jpg,train_val_images/train_images/26f42537549528d9.jpg,True
2194ff8f0a898f3b,1024,723,train,train/2194ff8f0a898f3b.jpg,train_val_images/train_images/2194ff8f0a898f3b.jpg,True
0d2d8de11775887c,1024,768,train,train/0d2d8de11775887c.jpg,train_val_images/train_images/0d2d8de11775887c.jpg,True
fe1c74b45e9f485c,1024,768,train,train/fe1c74b45e9f485c.jpg,train_val_images/train_images/fe1c74b45e9f485c.jpg,True
ff4471f53a834d7b,1024,791,train,train/ff4471f53a834d7b.jpg,train_val_images/train_images/ff4471f53a834d7b.jpg,True
8075c44d018c0a12,1024,768,train,train/8075c44d018c0a12.jpg,train_val_images/train_images/8075c44d018c0a12.jpg,True
65b48cc27ef54366,1024,1024,train,train/65b48cc27ef54366.jpg,train_val_images/train_images/65b48cc27ef54366.jpg,True
f89bf8a8a18f48c6,768,1024,train,train/f89bf8a8a18f48c6.jpg,train_val_images/train_images/f89bf8a8a18f48c6.jpg,True
5efae74077329e6e,1024,768,train,train/5efae74077329e6e.jpg,train_val_images/train_images/5efae74077329e6e.jpg,True
946379c0c2163fc4,685,1024,train,train/946379c0c2163fc4.jpg,train_val_images/train_images/946379c0c2163fc4.jpg,True
3a0692f73814bec6,768,1024,train,train/3a0692f73814bec6.jpg,train_val_images/train_images/3a0692f73814bec6.jpg,True
5a6c6c9da9ff2130,1024,320,train,train/5a6c6c9da9ff2130.jpg,train_val_images/train_images/5a6c6c9da9ff2130.jpg,True
3b591450c699fb70,1024,768,train,train/3b591450c699fb70.jpg,train_val_images/train_images/3b591450c699fb70.jpg,True
d9a15e502b14c913,1024,768,train,train/d9a15e502b14c913.jpg,train_val_images/train_images/d9a15e502b14c913.jpg,True
041ec086412e6d2f,1024,682,train,train/041ec086412e6d2f.jpg,train_val_images/train_images/041ec086412e6d2f.jpg,True
7e61f0c87012da60,1024,768,train,train/7e61f0c87012da60.jpg,train_val_images/train_images/7e61f0c87012da60.jpg,True
2a9788701398e5e0,1024,768,train,train/2a9788701398e5e0.jpg,train_val_images/train_images/2a9788701398e5e0.jpg,True
86e61e4fdcb9fd09,1024,695,train,train/86e61e4fdcb9fd09.jpg,train_val_images/train_images/86e61e4fdcb9fd09.jpg,True
9490b8343b05afdd,1024,765,train,train/9490b8343b05afdd.jpg,train_val_images/train_images/9490b8343b05afdd.jpg,True
79c143edcf26618d,1023,768,train,train/79c143edcf26618d.jpg,train_val_images/train_images/79c143edcf26618d.jpg,True
d4490dffb9c81762,1024,683,train,train/d4490dffb9c81762.jpg,train_val_images/train_images/d4490dffb9c81762.jpg,True
f0e9cd56468385e0,1024,1024,train,train/f0e9cd56468385e0.jpg,train_val_images/train_images/f0e9cd56468385e0.jpg,True
4cefe96086c3bc54,1024,683,train,train/4cefe96086c3bc54.jpg,train_val_images/train_images/4cefe96086c3bc54.jpg,True
cd0946f629699561,1024,768,train,train/cd0946f629699561.jpg,train_val_images/train_images/cd0946f629699561.jpg,True
42113d4ea98235b5,1024,683,train,train/42113d4ea98235b5.jpg,train_val_images/train_images/42113d4ea98235b5.jpg,True
bc2a6dc7664914bb,1024,768,train,train/bc2a6dc7664914bb.jpg,train_val_images/train_images/bc2a6dc7664914bb.jpg,True
26a8a9678ccfdfb5,1024,830,train,train/26a8a9678ccfdfb5.jpg,train_val_images/train_images/26a8a9678ccfdfb5.jpg,True
0ee221683976f50f,1024,681,train,train/0ee221683976f50f.jpg,train_val_images/train_images/0ee221683976f50f.jpg,True
6d1b993e8f5a7fd4,947,1024,train,train/6d1b993e8f5a7fd4.jpg,train_val_images/train_images/6d1b993e8f5a7fd4.jpg,True
91e95e5f879ec978,1024,768,train,train/91e95e5f879ec978.jpg,train_val_images/train_images/91e95e5f879ec978.jpg,True
5e80b1b0e6afce56,1024,680,train,train/5e80b1b0e6afce56.jpg,train_val_images/train_images/5e80b1b0e6afce56.jpg,True
55f5fb8a9487b850,684,1024,train,train/55f5fb8a9487b850.jpg,train_val_images/train_images/55f5fb8a9487b850.jpg,True
cff6f099f19376f0,768,1024,train,train/cff6f099f19376f0.jpg,train_val_images/train_images/cff6f099f19376f0.jpg,True
b263343777f8b17c,1024,763,train,train/b263343777f8b17c.jpg,train_val_images/train_images/b263343777f8b17c.jpg,True
a5f15572ccb25da1,1024,768,train,train/a5f15572ccb25da1.jpg,train_val_images/train_images/a5f15572ccb25da1.jpg,True
ab4f639b5640a5a3,1024,766,train,train/ab4f639b5640a5a3.jpg,train_val_images/train_images/ab4f639b5640a5a3.jpg,True
a868d292b6b16d43,768,1024,train,train/a868d292b6b16d43.jpg,train_val_images/train_images/a868d292b6b16d43.jpg,True
0c3643013a53da39,1024,777,train,train/0c3643013a53da39.jpg,train_val_images/train_images/0c3643013a53da39.jpg,True
bd13b4c47e03d6c8,1024,680,train,train/bd13b4c47e03d6c8.jpg,train_val_images/train_images/bd13b4c47e03d6c8.jpg,True
4f881c85c8733d12,1024,786,train,train/4f881c85c8733d12.jpg,train_val_images/train_images/4f881c85c8733d12.jpg,True
463b9b2e49db7a90,1024,768,train,train/463b9b2e49db7a90.jpg,train_val_images/train_images/463b9b2e49db7a90.jpg,True
d9014a22f8358021,1024,768,train,train/d9014a22f8358021.jpg,train_val_images/train_images/d9014a22f8358021.jpg,True
707fcbf99a2134e0,1024,694,train,train/707fcbf99a2134e0.jpg,train_val_images/train_images/707fcbf99a2134e0.jpg,True
9b4ddfcb90996fa0,1024,768,train,train/9b4ddfcb90996fa0.jpg,train_val_images/train_images/9b4ddfcb90996fa0.jpg,True
126297dd79183683,1024,768,train,train/126297dd79183683.jpg,train_val_images/train_images/126297dd79183683.jpg,True
1b4e56f873ca4264,1024,768,train,train/1b4e56f873ca4264.jpg,train_val_images/train_images/1b4e56f873ca4264.jpg,True
5a0da7f4f65cb5f3,639,1024,train,train/5a0da7f4f65cb5f3.jpg,train_val_images/train_images/5a0da7f4f65cb5f3.jpg,True
c5b835a4fe1de090,1024,629,train,train/c5b835a4fe1de090.jpg,train_val_images/train_images/c5b835a4fe1de090.jpg,True
a0bf065c5cbeae4a,1024,573,train,train/a0bf065c5cbeae4a.jpg,train_val_images/train_images/a0bf065c5cbeae4a.jpg,True
67e4a759665ea6f1,768,918,train,train/67e4a759665ea6f1.jpg,train_val_images/train_images/67e4a759665ea6f1.jpg,True
6db3a97e97c8f479,1024,731,train,train/6db3a97e97c8f479.jpg,train_val_images/train_images/6db3a97e97c8f479.jpg,True
449175d0ba9971c8,750,1024,train,train/449175d0ba9971c8.jpg,train_val_images/train_images/449175d0ba9971c8.jpg,True
540b484a2d1a43cb,1024,1024,train,train/540b484a2d1a43cb.jpg,train_val_images/train_images/540b484a2d1a43cb.jpg,True
8cf9d3d6159159b3,1024,576,train,train/8cf9d3d6159159b3.jpg,train_val_images/train_images/8cf9d3d6159159b3.jpg,True
013641ae181daa2b,1024,1024,train,train/013641ae181daa2b.jpg,train_val_images/train_images/013641ae181daa2b.jpg,True
046755bc157991a6,1024,682,train,train/046755bc157991a6.jpg,train_val_images/train_images/046755bc157991a6.jpg,True
5d3be9d44b75c9d0,1024,683,train,train/5d3be9d44b75c9d0.jpg,train_val_images/train_images/5d3be9d44b75c9d0.jpg,True
a430c7548c2f6d39,765,1024,train,train/a430c7548c2f6d39.jpg,train_val_images/train_images/a430c7548c2f6d39.jpg,True
042f7a2bca5d443b,1024,989,train,train/042f7a2bca5d443b.jpg,train_val_images/train_images/042f7a2bca5d443b.jpg,True
1af3c64a676b66eb,1024,1024,train,train/1af3c64a676b66eb.jpg,train_val_images/train_images/1af3c64a676b66eb.jpg,True
55bc44def9f0b63c,1024,768,train,train/55bc44def9f0b63c.jpg,train_val_images/train_images/55bc44def9f0b63c.jpg,True
85bc32a2fcd4625f,768,1015,train,train/85bc32a2fcd4625f.jpg,train_val_images/train_images/85bc32a2fcd4625f.jpg,True
594b73dfed3eb809,1024,681,train,train/594b73dfed3eb809.jpg,train_val_images/train_images/594b73dfed3eb809.jpg,True
4f47c1e09b69ede4,1024,575,train,train/4f47c1e09b69ede4.jpg,train_val_images/train_images/4f47c1e09b69ede4.jpg,True
3295ea7386f9a9e9,768,1024,train,train/3295ea7386f9a9e9.jpg,train_val_images/train_images/3295ea7386f9a9e9.jpg,True
2b0f2beecc86ce4b,736,1024,train,train/2b0f2beecc86ce4b.jpg,train_val_images/train_images/2b0f2beecc86ce4b.jpg,True
0202faf23a9aae11,1024,1024,train,train/0202faf23a9aae11.jpg,train_val_images/train_images/0202faf23a9aae11.jpg,True
1cba11c86387da0a,1024,559,train,train/1cba11c86387da0a.jpg,train_val_images/train_images/1cba11c86387da0a.jpg,True
f91770686eb4ff6a,768,1024,train,train/f91770686eb4ff6a.jpg,train_val_images/train_images/f91770686eb4ff6a.jpg,True
0e9bb5cdf80f2b69,682,1024,train,train/0e9bb5cdf80f2b69.jpg,train_val_images/train_images/0e9bb5cdf80f2b69.jpg,True
0ac62068d1328100,1024,768,train,train/0ac62068d1328100.jpg,train_val_images/train_images/0ac62068d1328100.jpg,True
6d80be3790e96158,1024,768,train,train/6d80be3790e96158.jpg,train_val_images/train_images/6d80be3790e96158.jpg,True
ec04ff0dc10423a8,1024,768,train,train/ec04ff0dc10423a8.jpg,train_val_images/train_images/ec04ff0dc10423a8.jpg,True
1eb308af988c938f,1024,1024,train,train/1eb308af988c938f.jpg,train_val_images/train_images/1eb308af988c938f.jpg,True
ee13faaea409b245,768,1024,train,train/ee13faaea409b245.jpg,train_val_images/train_images/ee13faaea409b245.jpg,True
b66b8f21865bd48c,1024,768,train,train/b66b8f21865bd48c.jpg,train_val_images/train_images/b66b8f21865bd48c.jpg,True
d84aedfdc6ec76fe,1024,680,train,train/d84aedfdc6ec76fe.jpg,train_val_images/train_images/d84aedfdc6ec76fe.jpg,True
a8e354578825f2de,1024,683,train,train/a8e354578825f2de.jpg,train_val_images/train_images/a8e354578825f2de.jpg,True
014e3af6657e6531,1024,768,train,train/014e3af6657e6531.jpg,train_val_images/train_images/014e3af6657e6531.jpg,True
07bd296356587e64,1024,575,train,train/07bd296356587e64.jpg,train_val_images/train_images/07bd296356587e64.jpg,True
69793b66e3d49f76,1024,683,train,train/69793b66e3d49f76.jpg,train_val_images/train_images/69793b66e3d49f76.jpg,True
089a388582561998,1024,683,train,train/089a388582561998.jpg,train_val_images/train_images/089a388582561998.jpg,True
1f8b514ae008ddcd,678,1024,train,train/1f8b514ae008ddcd.jpg,train_val_images/train_images/1f8b514ae008ddcd.jpg,True
abea9ecad5d51adb,1024,576,train,train/abea9ecad5d51adb.jpg,train_val_images/train_images/abea9ecad5d51adb.jpg,True
3d5735e66f89404a,768,1024,train,train/3d5735e66f89404a.jpg,train_val_images/train_images/3d5735e66f89404a.jpg,True
cd81560350e65b45,768,1024,train,train/cd81560350e65b45.jpg,train_val_images/train_images/cd81560350e65b45.jpg,True
033e164dad566027,1024,576,train,train/033e164dad566027.jpg,train_val_images/train_images/033e164dad566027.jpg,True
05ae767c5c1c8445,1024,1024,train,train/05ae767c5c1c8445.jpg,train_val_images/train_images/05ae767c5c1c8445.jpg,True
39e8fcda5f8bf298,1024,826,train,train/39e8fcda5f8bf298.jpg,train_val_images/train_images/39e8fcda5f8bf298.jpg,True
c44bfcde53a2c625,876,1024,train,train/c44bfcde53a2c625.jpg,train_val_images/train_images/c44bfcde53a2c625.jpg,True
80a4e7424ce4a80d,1024,680,train,train/80a4e7424ce4a80d.jpg,train_val_images/train_images/80a4e7424ce4a80d.jpg,True
